transcript_id	subject_id	pident	aln_length	evalue	bitscore	annotation
MSTRG.41167.6	sp|Q9SLP8|CAMT_CITNA	50.000	72	3.56e-08	60.5	sp|Q9SLP8|CAMT_CITNA Caffeoyl-CoA O-methyltransferase OS=Citrus natsudaidai OX=109792 PE=3 SV=1
MSTRG.41167.7	sp|Q9SLP8|CAMT_CITNA	50.000	72	1.53e-08	60.5	sp|Q9SLP8|CAMT_CITNA Caffeoyl-CoA O-methyltransferase OS=Citrus natsudaidai OX=109792 PE=3 SV=1
MSTRG.41167.8	sp|Q9SLP8|CAMT_CITNA	50.000	72	3.5e-08	60.5	sp|Q9SLP8|CAMT_CITNA Caffeoyl-CoA O-methyltransferase OS=Citrus natsudaidai OX=109792 PE=3 SV=1
MSTRG.41167.9	sp|Q9SLP8|CAMT_CITNA	50.000	72	3.5e-08	60.5	sp|Q9SLP8|CAMT_CITNA Caffeoyl-CoA O-methyltransferase OS=Citrus natsudaidai OX=109792 PE=3 SV=1
MSTRG.4118.1						
MSTRG.41184.1						
MSTRG.41184.2						
MSTRG.4119.1	sp|P0DO10|PIKS2_ORYSJ	35.600	250	4.97e-48	154.0	sp|P0DO10|PIKS2_ORYSJ Disease resistance protein Piks-2 OS=Oryza sativa subsp. japonica OX=39947 GN=PIKS-2 PE=3 SV=1
MSTRG.4119.2	sp|P0DO10|PIKS2_ORYSJ	35.600	250	4.97e-48	154.0	sp|P0DO10|PIKS2_ORYSJ Disease resistance protein Piks-2 OS=Oryza sativa subsp. japonica OX=39947 GN=PIKS-2 PE=3 SV=1
MSTRG.4119.3	sp|P0DO10|PIKS2_ORYSJ	35.600	250	4.94e-48	154.0	sp|P0DO10|PIKS2_ORYSJ Disease resistance protein Piks-2 OS=Oryza sativa subsp. japonica OX=39947 GN=PIKS-2 PE=3 SV=1
MSTRG.4119.4	sp|P0DO10|PIKS2_ORYSJ	35.600	250	4.94e-48	154.0	sp|P0DO10|PIKS2_ORYSJ Disease resistance protein Piks-2 OS=Oryza sativa subsp. japonica OX=39947 GN=PIKS-2 PE=3 SV=1
MSTRG.41193.1						
MSTRG.41193.2						
MSTRG.41194.1						
MSTRG.41196.1	sp|Q8W4C3|PARNL_ARATH	38.843	121	4.13e-27	73.9	sp|Q8W4C3|PARNL_ARATH Poly(A)-specific ribonuclease PARN-like OS=Arabidopsis thaliana OX=3702 GN=At3g25430 PE=2 SV=1
MSTRG.41196.2	sp|Q8W4C3|PARNL_ARATH	38.843	121	2.03e-27	73.9	sp|Q8W4C3|PARNL_ARATH Poly(A)-specific ribonuclease PARN-like OS=Arabidopsis thaliana OX=3702 GN=At3g25430 PE=2 SV=1
MSTRG.41202.1	sp|P52712|CBPX_ORYSJ	68.966	87	2.68e-27	120.0	sp|P52712|CBPX_ORYSJ Serine carboxypeptidase-like OS=Oryza sativa subsp. japonica OX=39947 GN=CBP31 PE=2 SV=2
MSTRG.41205.1	sp|P58728|SF3BB_ARATH	87.234	47	5.54e-27	89.0	sp|P58728|SF3BB_ARATH Uncharacterized protein At4g14342 OS=Arabidopsis thaliana OX=3702 GN=At4g14342 PE=3 SV=1
MSTRG.41205.2	sp|P58728|SF3BB_ARATH	87.234	47	5.54e-27	89.0	sp|P58728|SF3BB_ARATH Uncharacterized protein At4g14342 OS=Arabidopsis thaliana OX=3702 GN=At4g14342 PE=3 SV=1
MSTRG.41205.3	sp|P58728|SF3BB_ARATH	87.234	47	5.54e-27	89.0	sp|P58728|SF3BB_ARATH Uncharacterized protein At4g14342 OS=Arabidopsis thaliana OX=3702 GN=At4g14342 PE=3 SV=1
MSTRG.41208.1	sp|P10978|POLX_TOBAC	44.500	200	1.8e-41	170.0	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1
MSTRG.41208.2	sp|P10978|POLX_TOBAC	44.500	200	1.8e-41	170.0	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1
MSTRG.41209.1						
MSTRG.4121.1						
MSTRG.41211.1						
MSTRG.41212.1						
MSTRG.41215.1						
MSTRG.41216.1						
MSTRG.41217.1						
MSTRG.41218.1						
MSTRG.41218.2						
MSTRG.4122.1	sp|Q6H7M7|OEP80_ORYSJ	42.857	84	7.07e-09	60.1	sp|Q6H7M7|OEP80_ORYSJ Outer envelope protein 80, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=OEP80 PE=3 SV=2
MSTRG.4122.2	sp|Q6H7M7|OEP80_ORYSJ	42.857	84	7.07e-09	60.1	sp|Q6H7M7|OEP80_ORYSJ Outer envelope protein 80, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=OEP80 PE=3 SV=2
MSTRG.4122.3	sp|Q6H7M7|OEP80_ORYSJ	76.923	39	9.37e-09	63.2	sp|Q6H7M7|OEP80_ORYSJ Outer envelope protein 80, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=OEP80 PE=3 SV=2
MSTRG.41224.1						
MSTRG.41225.1	sp|P93194|RPK1_IPONI	69.444	72	8.88e-28	112.0	sp|P93194|RPK1_IPONI Receptor-like protein kinase OS=Ipomoea nil OX=35883 GN=INRPK1 PE=2 SV=2
MSTRG.41226.1	sp|Q9FZ59|PEPR2_ARATH	48.624	109	2.51e-19	85.1	sp|Q9FZ59|PEPR2_ARATH Leucine-rich repeat receptor-like protein kinase PEPR2 OS=Arabidopsis thaliana OX=3702 GN=PEPR2 PE=1 SV=1
MSTRG.41227.1						
MSTRG.41234.1						
MSTRG.41235.1						
MSTRG.41249.1	sp|O82330|SOT10_ARATH	37.037	243	5.83e-51	160.0	sp|O82330|SOT10_ARATH Cytosolic sulfotransferase 10 OS=Arabidopsis thaliana OX=3702 GN=SOT10 PE=1 SV=1
MSTRG.41250.1						
MSTRG.41253.1						
MSTRG.41253.2	sp|F4JSG3|RFA1E_ARATH	38.636	88	4.09e-07	56.6	sp|F4JSG3|RFA1E_ARATH Replication protein A 70 kDa DNA-binding subunit E OS=Arabidopsis thaliana OX=3702 GN=RPA1E PE=2 SV=1
MSTRG.41254.1						
MSTRG.41255.1	sp|Q6K762|PUB73_ORYSJ	48.187	193	7.65e-49	171.0	sp|Q6K762|PUB73_ORYSJ U-box domain-containing protein 73 OS=Oryza sativa subsp. japonica OX=39947 GN=PUB73 PE=2 SV=1
MSTRG.41256.1						
MSTRG.41257.1						
MSTRG.41259.1						
MSTRG.41264.1	sp|Q9LV58|MBF1C_ARATH	46.154	91	6.19e-13	72.4	sp|Q9LV58|MBF1C_ARATH Multiprotein-bridging factor 1c OS=Arabidopsis thaliana OX=3702 GN=MBF1C PE=1 SV=1
MSTRG.41264.2	sp|Q9FI53|FUM2_ARATH	69.565	23	1.57e-07	40.8	sp|Q9FI53|FUM2_ARATH Fumarate hydratase 2 OS=Arabidopsis thaliana OX=3702 GN=FUM2 PE=1 SV=1
MSTRG.4127.1						
MSTRG.41272.1	sp|Q9FZ70|FDL1_ARATH	32.065	184	2.75e-14	81.3	sp|Q9FZ70|FDL1_ARATH F-box/FBD/LRR-repeat protein At1g13570 OS=Arabidopsis thaliana OX=3702 GN=At1g13570 PE=2 SV=1
MSTRG.41272.2	sp|Q9FZ70|FDL1_ARATH	32.065	184	2.62e-14	81.3	sp|Q9FZ70|FDL1_ARATH F-box/FBD/LRR-repeat protein At1g13570 OS=Arabidopsis thaliana OX=3702 GN=At1g13570 PE=2 SV=1
MSTRG.41273.1	sp|Q9FZ70|FDL1_ARATH	29.412	272	1.32e-12	75.1	sp|Q9FZ70|FDL1_ARATH F-box/FBD/LRR-repeat protein At1g13570 OS=Arabidopsis thaliana OX=3702 GN=At1g13570 PE=2 SV=1
MSTRG.41273.2	sp|Q9FZ70|FDL1_ARATH	29.412	272	1.32e-12	75.1	sp|Q9FZ70|FDL1_ARATH F-box/FBD/LRR-repeat protein At1g13570 OS=Arabidopsis thaliana OX=3702 GN=At1g13570 PE=2 SV=1
MSTRG.41274.1						
MSTRG.41275.1						
MSTRG.41276.1						
MSTRG.41278.1						
MSTRG.4128.1						
MSTRG.41285.1						
MSTRG.41288.1						
MSTRG.41289.1						
MSTRG.4129.1	sp|P0C035|ATL60_ARATH	69.767	43	8.08e-14	73.6	sp|P0C035|ATL60_ARATH RING-H2 finger protein ATL60 OS=Arabidopsis thaliana OX=3702 GN=ATL60 PE=2 SV=1
MSTRG.41290.1						
MSTRG.41291.1						
MSTRG.41294.1	sp|P35686|RS20_ORYSJ	64.583	48	7.33e-09	58.2	sp|P35686|RS20_ORYSJ Small ribosomal subunit protein uS10 OS=Oryza sativa subsp. japonica OX=39947 GN=RPS20 PE=2 SV=2
MSTRG.4130.1						
MSTRG.41300.1						
MSTRG.41301.1						
MSTRG.41302.1						
MSTRG.41306.1						
MSTRG.41306.2	sp|F7J0N2|RGA5R_ORYSJ	32.857	140	9.46e-25	72.0	sp|F7J0N2|RGA5R_ORYSJ Disease resistance protein RGA5 OS=Oryza sativa subsp. japonica OX=39947 GN=RGA5 PE=1 SV=1
MSTRG.41306.3	sp|Q2R8L1|RGA5S_ORYSJ	44.231	104	2.52e-15	85.5	sp|Q2R8L1|RGA5S_ORYSJ Disease resistance protein RGA5 OS=Oryza sativa subsp. japonica OX=39947 GN=RGA5 PE=2 SV=1
MSTRG.41307.1	sp|Q2R8L1|RGA5S_ORYSJ	42.857	91	6.37e-13	74.3	sp|Q2R8L1|RGA5S_ORYSJ Disease resistance protein RGA5 OS=Oryza sativa subsp. japonica OX=39947 GN=RGA5 PE=2 SV=1
MSTRG.41308.1						
MSTRG.41309.1						
MSTRG.41322.1						
MSTRG.41323.3						
MSTRG.41325.1						
MSTRG.41334.1						
MSTRG.41335.1	sp|Q6ZJD3|PLP2_ORYSJ	67.857	28	4.62e-12	46.2	sp|Q6ZJD3|PLP2_ORYSJ Patatin-like protein 2 OS=Oryza sativa subsp. japonica OX=39947 GN=PLP2 PE=3 SV=1
MSTRG.41336.1	sp|Q6ZJD3|PLP2_ORYSJ	57.609	92	7.75e-21	91.3	sp|Q6ZJD3|PLP2_ORYSJ Patatin-like protein 2 OS=Oryza sativa subsp. japonica OX=39947 GN=PLP2 PE=3 SV=1
MSTRG.41348.1						
MSTRG.41355.1						
MSTRG.41356.1						
MSTRG.41365.2						
MSTRG.41367.1						
MSTRG.41371.1	sp|Q94HW2|POLR1_ARATH	47.297	296	2.31e-129	261.0	sp|Q94HW2|POLR1_ARATH Retrovirus-related Pol polyprotein from transposon RE1 OS=Arabidopsis thaliana OX=3702 GN=RE1 PE=2 SV=1
MSTRG.41372.1						
MSTRG.41374.1						
MSTRG.41375.1						
MSTRG.41376.1						
MSTRG.41377.1	sp|Q9ZP41|EGC_CITJA	58.333	96	2.8e-29	111.0	sp|Q9ZP41|EGC_CITJA EG45-like domain containing protein OS=Citrus jambhiri OX=64884 GN=CjBAp12 PE=1 SV=1
MSTRG.41383.1	sp|Q9SZL8|FRS5_ARATH	30.867	473	7.93e-71	226.0	sp|Q9SZL8|FRS5_ARATH Protein FAR1-RELATED SEQUENCE 5 OS=Arabidopsis thaliana OX=3702 GN=FRS5 PE=1 SV=1
MSTRG.41383.2	sp|Q9SZL8|FRS5_ARATH	30.867	473	7.93e-71	226.0	sp|Q9SZL8|FRS5_ARATH Protein FAR1-RELATED SEQUENCE 5 OS=Arabidopsis thaliana OX=3702 GN=FRS5 PE=1 SV=1
MSTRG.41384.1						
MSTRG.41385.1						
MSTRG.41387.1	sp|Q9SPL2|CIP8_ARATH	52.941	85	3.04e-18	89.7	sp|Q9SPL2|CIP8_ARATH E3 ubiquitin-protein ligase CIP8 OS=Arabidopsis thaliana OX=3702 GN=CIP8 PE=1 SV=1
MSTRG.41388.1						
MSTRG.414.1						
MSTRG.4140.1						
MSTRG.41402.1						
MSTRG.41403.1						
MSTRG.41407.1						
MSTRG.41407.2						
MSTRG.41409.1						
MSTRG.4141.1						
MSTRG.41410.1	sp|Q94HW2|POLR1_ARATH	51.546	97	3.2e-28	110.0	sp|Q94HW2|POLR1_ARATH Retrovirus-related Pol polyprotein from transposon RE1 OS=Arabidopsis thaliana OX=3702 GN=RE1 PE=2 SV=1
MSTRG.41414.1						
MSTRG.41415.1						
MSTRG.41417.1	sp|P14381|YTX2_XENLA	29.796	490	2.07e-43	178.0	sp|P14381|YTX2_XENLA Transposon TX1 uncharacterized 149 kDa protein OS=Xenopus laevis OX=8355 PE=4 SV=1
MSTRG.41418.1						
MSTRG.41424.1	sp|Q9XE33|NFYC6_ORYSJ	91.111	135	1.15e-67	215.0	sp|Q9XE33|NFYC6_ORYSJ Nuclear transcription factor Y subunit C-6 OS=Oryza sativa subsp. japonica OX=39947 GN=NFYC6 PE=1 SV=1
MSTRG.41435.1	sp|Q8GW57|PP134_ARATH	51.097	319	1.31e-113	360.0	sp|Q8GW57|PP134_ARATH Pentatricopeptide repeat-containing protein At1g80150, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=At1g80150 PE=2 SV=2
MSTRG.41436.1	sp|Q9ZWC6|ATB_ARATH	44.091	440	1.15e-101	331.0	sp|Q9ZWC6|ATB_ARATH F-box protein At-B OS=Arabidopsis thaliana OX=3702 GN=ATB PE=2 SV=1
MSTRG.41438.1						
MSTRG.41438.2						
MSTRG.41438.3						
MSTRG.41438.4						
MSTRG.41438.5						
MSTRG.41438.6						
MSTRG.41438.7						
MSTRG.4144.1						
MSTRG.41445.3	sp|Q8RWU6|NHX6_ARATH	53.191	94	5.47e-28	97.1	sp|Q8RWU6|NHX6_ARATH Sodium/hydrogen exchanger 6 OS=Arabidopsis thaliana OX=3702 GN=NHX6 PE=1 SV=3
MSTRG.41454.1						
MSTRG.41455.1						
MSTRG.41457.2						
MSTRG.4146.1	sp|O00370|LORF2_HUMAN	27.195	467	3.84e-29	131.0	sp|O00370|LORF2_HUMAN LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1
MSTRG.4146.4	sp|O00370|LORF2_HUMAN	27.195	467	3.84e-29	131.0	sp|O00370|LORF2_HUMAN LINE-1 retrotransposable element ORF2 protein OS=Homo sapiens OX=9606 PE=1 SV=1
MSTRG.41462.1	sp|P0C2F6|RNHX1_ARATH	34.868	152	1.29e-29	94.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.41462.2	sp|P0C2F6|RNHX1_ARATH	34.868	152	1.28e-29	94.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.41463.1						
MSTRG.41466.1						
MSTRG.41468.1						
MSTRG.4147.1						
MSTRG.41473.1	sp|Q8LBZ4|OTU4_ARATH	63.793	58	4.06e-15	81.6	sp|Q8LBZ4|OTU4_ARATH OVARIAN TUMOR DOMAIN-containing deubiquitinating enzyme 4 OS=Arabidopsis thaliana OX=3702 GN=OTU4 PE=1 SV=1
MSTRG.41473.2	sp|Q8LBZ4|OTU4_ARATH	63.793	58	3.97e-15	81.6	sp|Q8LBZ4|OTU4_ARATH OVARIAN TUMOR DOMAIN-containing deubiquitinating enzyme 4 OS=Arabidopsis thaliana OX=3702 GN=OTU4 PE=1 SV=1
MSTRG.41473.3	sp|Q8LBZ4|OTU4_ARATH	63.793	58	9.54e-16	81.6	sp|Q8LBZ4|OTU4_ARATH OVARIAN TUMOR DOMAIN-containing deubiquitinating enzyme 4 OS=Arabidopsis thaliana OX=3702 GN=OTU4 PE=1 SV=1
MSTRG.41476.1	sp|Q9LXU9|IRKI_ARATH	67.361	144	6.16e-69	220.0	sp|Q9LXU9|IRKI_ARATH IRK-interacting protein OS=Arabidopsis thaliana OX=3702 GN=IRKI PE=1 SV=1
MSTRG.41477.1	sp|Q8RWR1|JMJ30_ARATH	80.000	50	8.35e-33	95.5	sp|Q8RWR1|JMJ30_ARATH Lysine-specific demethylase JMJ30 OS=Arabidopsis thaliana OX=3702 GN=JMJ30 PE=1 SV=1
MSTRG.41477.2	sp|Q8RWR1|JMJ30_ARATH	80.000	50	8.35e-33	95.5	sp|Q8RWR1|JMJ30_ARATH Lysine-specific demethylase JMJ30 OS=Arabidopsis thaliana OX=3702 GN=JMJ30 PE=1 SV=1
MSTRG.4148.1						
MSTRG.4148.2						
MSTRG.4148.3						
MSTRG.41482.1	sp|F4K2F0|EML3_ARATH	45.255	137	2.35e-20	98.6	sp|F4K2F0|EML3_ARATH Protein EMSY-LIKE 3 OS=Arabidopsis thaliana OX=3702 GN=EML3 PE=1 SV=1
MSTRG.41486.1						
MSTRG.41491.1	sp|O22812|AHL10_ARATH	75.556	45	7.13e-13	75.5	sp|O22812|AHL10_ARATH AT-hook motif nuclear-localized protein 10 OS=Arabidopsis thaliana OX=3702 GN=AHL10 PE=1 SV=2
MSTRG.41491.2	sp|O22812|AHL10_ARATH	75.556	45	6.81e-13	75.5	sp|O22812|AHL10_ARATH AT-hook motif nuclear-localized protein 10 OS=Arabidopsis thaliana OX=3702 GN=AHL10 PE=1 SV=2
MSTRG.41492.1						
MSTRG.41493.1	sp|P0C2F6|RNHX1_ARATH	35.052	97	1.33e-10	69.7	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.41494.1						
MSTRG.41495.1						
MSTRG.41495.2						
MSTRG.41495.3						
MSTRG.41495.4						
MSTRG.41496.1						
MSTRG.41496.2						
MSTRG.41497.1						
MSTRG.41498.1						
MSTRG.41498.2						
MSTRG.41505.1						
MSTRG.41506.1						
MSTRG.4151.1						
MSTRG.4151.2						
MSTRG.4151.3						
MSTRG.41510.1						
MSTRG.41516.1	sp|Q8GYX8|DNJ10_ARATH	68.852	61	1.14e-31	84.7	sp|Q8GYX8|DNJ10_ARATH Chaperone protein dnaJ 10 OS=Arabidopsis thaliana OX=3702 GN=ATJ10 PE=2 SV=2
MSTRG.41516.2	sp|Q8GYX8|DNJ10_ARATH	68.852	61	1.14e-31	84.7	sp|Q8GYX8|DNJ10_ARATH Chaperone protein dnaJ 10 OS=Arabidopsis thaliana OX=3702 GN=ATJ10 PE=2 SV=2
MSTRG.41517.1						
MSTRG.41518.1						
MSTRG.41519.1						
MSTRG.4152.1						
MSTRG.41520.1						
MSTRG.4153.1						
MSTRG.41533.1						
MSTRG.41534.1						
MSTRG.41537.1						
MSTRG.4154.1	sp|Q9FLS0|FB253_ARATH	26.121	379	5.13e-22	103.0	sp|Q9FLS0|FB253_ARATH F-box protein At5g07610 OS=Arabidopsis thaliana OX=3702 GN=At5g07610 PE=2 SV=1
MSTRG.41551.1						
MSTRG.41558.3						
MSTRG.41559.1						
MSTRG.41561.1						
MSTRG.41564.1	sp|Q8RWY6|CLASP_ARATH	58.904	73	1.78e-15	85.5	sp|Q8RWY6|CLASP_ARATH CLIP-associated protein OS=Arabidopsis thaliana OX=3702 GN=CLASP PE=1 SV=1
MSTRG.41564.2	sp|Q8RWY6|CLASP_ARATH	58.904	73	1.78e-15	85.5	sp|Q8RWY6|CLASP_ARATH CLIP-associated protein OS=Arabidopsis thaliana OX=3702 GN=CLASP PE=1 SV=1
MSTRG.41564.3	sp|Q8RWY6|CLASP_ARATH	55.422	83	6.72e-16	86.3	sp|Q8RWY6|CLASP_ARATH CLIP-associated protein OS=Arabidopsis thaliana OX=3702 GN=CLASP PE=1 SV=1
MSTRG.41565.1						
MSTRG.41566.1						
MSTRG.41566.2						
MSTRG.41566.3						
MSTRG.41567.1						
MSTRG.41567.2						
MSTRG.4157.1						
MSTRG.41570.1						
MSTRG.41571.1	sp|P49105|G6PI_MAIZE	48.000	75	7.67e-08	60.1	sp|P49105|G6PI_MAIZE Glucose-6-phosphate isomerase, cytosolic OS=Zea mays OX=4577 GN=PHI1 PE=2 SV=1
MSTRG.41577.1						
MSTRG.41579.1						
MSTRG.41579.2						
MSTRG.4158.1						
MSTRG.41591.1						
MSTRG.41592.1						
MSTRG.41594.1						
MSTRG.41595.1						
MSTRG.41597.1						
MSTRG.41597.2						
MSTRG.41597.3						
MSTRG.41597.4						
MSTRG.416.1	sp|P08548|LIN1_NYCCO	24.675	462	7.59e-26	122.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.416.10						
MSTRG.416.2	sp|P08548|LIN1_NYCCO	24.675	462	7.59e-26	122.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.416.3	sp|P08548|LIN1_NYCCO	24.675	462	7.59e-26	122.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.416.4	sp|P08548|LIN1_NYCCO	24.675	462	7.59e-26	122.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.416.5	sp|P08548|LIN1_NYCCO	24.675	462	7.59e-26	122.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.416.6	sp|P08548|LIN1_NYCCO	24.675	462	7.59e-26	122.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.416.7	sp|P08548|LIN1_NYCCO	24.675	462	4.09e-26	122.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.416.8	sp|P08548|LIN1_NYCCO	24.675	462	7.58e-26	122.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.416.9	sp|P08548|LIN1_NYCCO	24.675	462	7.19e-26	122.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.4160.1						
MSTRG.4161.1						
MSTRG.41613.1						
MSTRG.41617.1						
MSTRG.41617.2						
MSTRG.41618.1						
MSTRG.41618.2						
MSTRG.41618.3						
MSTRG.41618.4						
MSTRG.41618.5						
MSTRG.4162.1						
MSTRG.41626.1						
MSTRG.4163.1						
MSTRG.41630.1						
MSTRG.41631.10	sp|Q9M2U3|ALPL_ARATH	26.115	314	9.2e-14	77.4	sp|Q9M2U3|ALPL_ARATH Protein ALP1-like OS=Arabidopsis thaliana OX=3702 GN=At3g55350 PE=2 SV=1
MSTRG.41633.1						
MSTRG.41636.1						
MSTRG.41638.1						
MSTRG.41642.1	sp|Q56Y85|MAP22_ARATH	60.800	125	1.23e-33	138.0	sp|Q56Y85|MAP22_ARATH Methionine aminopeptidase 2B OS=Arabidopsis thaliana OX=3702 GN=MAP2B PE=2 SV=2
MSTRG.41643.1	sp|Q56Y85|MAP22_ARATH	54.369	103	3.89e-61	108.0	sp|Q56Y85|MAP22_ARATH Methionine aminopeptidase 2B OS=Arabidopsis thaliana OX=3702 GN=MAP2B PE=2 SV=2
MSTRG.41656.1						
MSTRG.41671.1						
MSTRG.41672.1						
MSTRG.41685.1						
MSTRG.41686.1						
MSTRG.41686.2						
MSTRG.41690.1						
MSTRG.41692.1						
MSTRG.41692.2						
MSTRG.41693.1						
MSTRG.41694.1						
MSTRG.41695.1						
MSTRG.41707.1						
MSTRG.41708.1	sp|Q99315|YG31B_YEAST	40.175	229	6.94e-113	170.0	sp|Q99315|YG31B_YEAST Transposon Ty3-G Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-G PE=1 SV=3
MSTRG.41720.1						
MSTRG.41727.1						
MSTRG.41730.1						
MSTRG.41731.1	sp|P0C2F6|RNHX1_ARATH	26.404	178	9.37e-10	67.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.41731.2	sp|P0C2F6|RNHX1_ARATH	26.404	178	9.37e-10	67.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.41731.3	sp|P0C2F6|RNHX1_ARATH	26.404	178	9.32e-10	67.4	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.41732.1						
MSTRG.41733.1						
MSTRG.41734.1						
MSTRG.41734.2						
MSTRG.41735.1						
MSTRG.41736.1						
MSTRG.41737.1						
MSTRG.41738.1						
MSTRG.41738.2						
MSTRG.41738.3						
MSTRG.41743.1						
MSTRG.41744.1						
MSTRG.41744.2						
MSTRG.41744.3						
MSTRG.41744.4						
MSTRG.41744.5						
MSTRG.41745.1	sp|O82039|SPY_PETHY	65.116	43	5.58e-17	59.7	sp|O82039|SPY_PETHY Probable UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase SPINDLY OS=Petunia hybrida OX=4102 GN=SPY PE=2 SV=1
MSTRG.41746.1	sp|Q6YZI0|SPY_ORYSJ	46.667	240	1.22e-40	166.0	sp|Q6YZI0|SPY_ORYSJ Probable UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase SPINDLY OS=Oryza sativa subsp. japonica OX=39947 GN=SPY PE=2 SV=1
MSTRG.41747.1						
MSTRG.41749.1						
MSTRG.41749.2						
MSTRG.41757.1						
MSTRG.41764.1						
MSTRG.41765.1	sp|Q9FFF2|UCH1_ARATH	61.719	256	1.6e-84	272.0	sp|Q9FFF2|UCH1_ARATH Ubiquitin carboxyl-terminal hydrolase OS=Arabidopsis thaliana OX=3702 GN=UCH1 PE=1 SV=1
MSTRG.41765.2	sp|Q9FFF2|UCH1_ARATH	61.719	256	1.57e-84	272.0	sp|Q9FFF2|UCH1_ARATH Ubiquitin carboxyl-terminal hydrolase OS=Arabidopsis thaliana OX=3702 GN=UCH1 PE=1 SV=1
MSTRG.41768.1						
MSTRG.4177.1						
MSTRG.41772.1						
MSTRG.41777.1						
MSTRG.41778.1						
MSTRG.41778.2						
MSTRG.41778.3						
MSTRG.41779.1						
MSTRG.4178.1						
MSTRG.41780.1	sp|Q5W7C6|KN5A_ORYSJ	46.667	60	1.39e-21	55.8	sp|Q5W7C6|KN5A_ORYSJ Kinesin-like protein KIN-5A OS=Oryza sativa subsp. japonica OX=39947 GN=KIN5A PE=2 SV=1
MSTRG.41780.2	sp|Q5W7C6|KN5A_ORYSJ	46.552	58	2.29e-21	54.3	sp|Q5W7C6|KN5A_ORYSJ Kinesin-like protein KIN-5A OS=Oryza sativa subsp. japonica OX=39947 GN=KIN5A PE=2 SV=1
MSTRG.41781.1	sp|Q5W7C6|KN5A_ORYSJ	66.667	57	1.74e-37	76.6	sp|Q5W7C6|KN5A_ORYSJ Kinesin-like protein KIN-5A OS=Oryza sativa subsp. japonica OX=39947 GN=KIN5A PE=2 SV=1
MSTRG.41782.1						
MSTRG.41783.1						
MSTRG.41784.1	sp|F4I171|MD15A_ARATH	53.279	122	1.19e-42	136.0	sp|F4I171|MD15A_ARATH Mediator of RNA polymerase II transcription subunit 15a OS=Arabidopsis thaliana OX=3702 GN=MED15A PE=1 SV=1
